animeID, name, title_english,title_japanese, type, source, producers, genre, studio, episodes, status, aired, duration, rating, related
368,Bible Black,,,OVA,Visual novel,['Active'],['Hentai'],['Milky Animation Label'],6,Finished Airing,"{'from': '2001-07-21T00:00:00+00:00', 'to': '2003-06-25T00:00:00+00:00', 'prop': {'from': {'day': 21, 'month': 7, 'year': 2001}, 'to': {'day': 25, 'month': 6, 'year': 2003}}, 'string': 'Jul 21, 2001 to Jun 25, 2003'}",30 min per ep,Rx - Hentai,"{'Adaptation': [{'mal_id': 96998, 'type': 'manga', 'name': 'Bible Black: La Noche de Walpurgis', 'url': 'https://myanimelist.net/manga/96998/Bible_Black__La_Noche_de_Walpurgis'}], 'Prequel': [{'mal_id': 972, 'type': 'anime', 'name': 'Bible Black Gaiden', 'url': 'https://myanimelist.net/anime/972/Bible_Black_Gaiden'}], 'Sequel': [{'mal_id': 1401, 'type': 'anime', 'name': 'Bible Black: New Testament', 'url': 'https://myanimelist.net/anime/1401/Bible_Black__New_Testament'}], 'Side story': [{'mal_id': 2873, 'type': 'anime', 'name': 'Bible Black Only Version', 'url': 'https://myanimelist.net/anime/2873/Bible_Black_Only_Version'}, {'mal_id': 5347, 'type': 'anime', 'name': 'Bible Black: Imari Ryoujoku Genba', 'url': 'https://myanimelist.net/anime/5347/Bible_Black__Imari_Ryoujoku_Genba'}]}"
369,Boogiepop wa Warawanai: Boogiepop Phantom,Boogiepop Phantom,,TV,Light novel,"['VAP', 'd-rights']","['Dementia', 'Drama', 'Horror', 'Mystery', 'Psychological', 'Supernatural']",['Madhouse'],12,Finished Airing,"{'from': '2000-01-05T00:00:00+00:00', 'to': '2000-03-22T00:00:00+00:00', 'prop': {'from': {'day': 5, 'month': 1, 'year': 2000}, 'to': {'day': 22, 'month': 3, 'year': 2000}}, 'string': 'Jan 5, 2000 to Mar 22, 2000'}",24 min per ep,R+ - Mild Nudity,"{'Adaptation': [{'mal_id': 1315, 'type': 'manga', 'name': 'Boogiepop Series', 'url': 'https://myanimelist.net/manga/1315/Boogiepop_Series'}], 'Other': [{'mal_id': 37451, 'type': 'anime', 'name': 'Boogiepop wa Warawanai', 'url': 'https://myanimelist.net/anime/37451/Boogiepop_wa_Warawanai'}]}"
371,Cardcaptor Sakura Movie 1,Cardcaptor Sakura The Movie,,Movie,Manga,"['Bandai Visual', 'Shochiku', 'Shelty']","['Comedy', 'Drama', 'Fantasy', 'Magic', 'Shoujo']",['Madhouse'],1,Finished Airing,"{'from': '1999-08-21T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 21, 1999'}",1 hr 21 min,PG - Children,"{'Adaptation': [{'mal_id': 106, 'type': 'manga', 'name': 'Cardcaptor Sakura', 'url': 'https://myanimelist.net/manga/106/Cardcaptor_Sakura'}], 'Parent story': [{'mal_id': 232, 'type': 'anime', 'name': 'Cardcaptor Sakura', 'url': 'https://myanimelist.net/anime/232/Cardcaptor_Sakura'}]}"
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,Card Captor Sakura Movie 2: The Sealed Card,,Movie,Manga,"['Bandai Visual', 'Shochiku', 'Kodansha', 'Shelty', 'Amber Film Works']","['Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",['Madhouse'],1,Finished Airing,"{'from': '2000-07-15T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 15, 2000'}",1 hr 22 min,PG - Children,"{'Adaptation': [{'mal_id': 106, 'type': 'manga', 'name': 'Cardcaptor Sakura', 'url': 'https://myanimelist.net/manga/106/Cardcaptor_Sakura'}], 'Prequel': [{'mal_id': 232, 'type': 'anime', 'name': 'Cardcaptor Sakura', 'url': 'https://myanimelist.net/anime/232/Cardcaptor_Sakura'}], 'Side story': [{'mal_id': 1078, 'type': 'anime', 'name': 'Cardcaptor Sakura: Kero-chan ni Omakase!', 'url': 'https://myanimelist.net/anime/1078/Cardcaptor_Sakura__Kero-chan_ni_Omakase'}], 'Alternative version': [{'mal_id': 35320, 'type': 'anime', 'name': 'Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma', 'url': 'https://myanimelist.net/anime/35320/Cardcaptor_Sakura__Clear_Card-hen_Prologue_-_Sakura_to_Futatsu_no_Kuma'}]}"
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",Elfen Lied: In the Passing Rain,,Special,Manga,['VAP'],"['Horror', 'Psychological', 'Supernatural', 'Drama', 'Ecchi', 'Seinen']",['Arms'],1,Finished Airing,"{'from': '2005-04-21T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Apr 21, 2005'}",25 min,R+ - Mild Nudity,"{'Parent story': [{'mal_id': 226, 'type': 'anime', 'name': 'Elfen Lied', 'url': 'https://myanimelist.net/anime/226/Elfen_Lied'}]}"
379,Heppoko Jikken Animation Excel♥Saga,Excel Saga,,TV,Manga,['Victor Entertainment'],"['Comedy', 'Parody', 'Sci-Fi', 'Shounen']",['J.C.Staff'],26,Finished Airing,"{'from': '1999-10-08T00:00:00+00:00', 'to': '2000-03-31T00:00:00+00:00', 'prop': {'from': {'day': 8, 'month': 10, 'year': 1999}, 'to': {'day': 31, 'month': 3, 'year': 2000}}, 'string': 'Oct 8, 1999 to Mar 31, 2000'}",24 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 695, 'type': 'manga', 'name': 'Excel Saga', 'url': 'https://myanimelist.net/manga/695/Excel_Saga'}], 'Spin-off': [{'mal_id': 564, 'type': 'anime', 'name': 'Puni Puni☆Poemii', 'url': 'https://myanimelist.net/anime/564/Puni_Puni☆Poemii'}]}"
385,Gilgamesh,Gilgamesh,,TV,Manga,['Kansai Telecasting'],"['Drama', 'Fantasy', 'Sci-Fi', 'Supernatural']","['Group TAC', 'Japan Vistec']",26,Finished Airing,"{'from': '2003-11-02T00:00:00+00:00', 'to': '2004-03-18T00:00:00+00:00', 'prop': {'from': {'day': 2, 'month': 11, 'year': 2003}, 'to': {'day': 18, 'month': 3, 'year': 2004}}, 'string': 'Nov 2, 2003 to Mar 18, 2004'}",23 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 22897, 'type': 'manga', 'name': 'Gilgamesh', 'url': 'https://myanimelist.net/manga/22897/Gilgamesh'}]}"
389,Karas,Karas,,OVA,Original,['Showgate'],"['Action', 'Sci-Fi', 'Super Power', 'Fantasy']",['Tatsunoko Production'],6,Finished Airing,"{'from': '2005-03-25T00:00:00+00:00', 'to': '2007-10-26T00:00:00+00:00', 'prop': {'from': {'day': 25, 'month': 3, 'year': 2005}, 'to': {'day': 26, 'month': 10, 'year': 2007}}, 'string': 'Mar 25, 2005 to Oct 26, 2007'}",30 min per ep,R - 17+ (violence & profanity),{}
391,Tales of Phantasia The Animation,Tales of Phantasia,,OVA,Game,"['Geneon Universal Entertainment', 'Frontier Works']","['Adventure', 'Fantasy', 'Shounen']",['Actas'],4,Finished Airing,"{'from': '2004-11-25T00:00:00+00:00', 'to': '2006-02-24T00:00:00+00:00', 'prop': {'from': {'day': 25, 'month': 11, 'year': 2004}, 'to': {'day': 24, 'month': 2, 'year': 2006}}, 'string': 'Nov 25, 2004 to Feb 24, 2006'}",30 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 10738, 'type': 'manga', 'name': 'Tales of Phantasia', 'url': 'https://myanimelist.net/manga/10738/Tales_of_Phantasia'}]}"
392,Yuu☆Yuu☆Hakusho,Yu Yu Hakusho: Ghost Files,,TV,Manga,"['Yomiko Advertising', 'Fuji TV']","['Action', 'Comedy', 'Demons', 'Supernatural', 'Martial Arts', 'Shounen']",['Studio Pierrot'],112,Finished Airing,"{'from': '1992-10-10T00:00:00+00:00', 'to': '1995-01-07T00:00:00+00:00', 'prop': {'from': {'day': 10, 'month': 10, 'year': 1992}, 'to': {'day': 7, 'month': 1, 'year': 1995}}, 'string': 'Oct 10, 1992 to Jan 7, 1995'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 53, 'type': 'manga', 'name': 'Yuu☆Yuu☆Hakusho', 'url': 'https://myanimelist.net/manga/53/Yuu☆Yuu☆Hakusho'}], 'Side story': [{'mal_id': 882, 'type': 'anime', 'name': 'Yuu☆Yuu☆Hakusho (Movie)', 'url': 'https://myanimelist.net/anime/882/Yuu☆Yuu☆Hakusho_Movie'}, {'mal_id': 883, 'type': 'anime', 'name': 'Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna', 'url': 'https://myanimelist.net/anime/883/Yuu☆Yuu☆Hakusho__Meikai_Shitou-hen_-_Honoo_no_Kizuna'}, {'mal_id': 12455, 'type': 'anime', 'name': 'Yuu☆Yuu☆Hakusho: Mu Mu Hakusho', 'url': 'https://myanimelist.net/anime/12455/Yuu☆Yuu☆Hakusho__Mu_Mu_Hakusho'}, {'mal_id': 36951, 'type': 'anime', 'name': 'Yuu☆Yuu☆Hakusho: Two Shots', 'url': 'https://myanimelist.net/anime/36951/Yuu☆Yuu☆Hakusho__Two_Shots'}], 'Summary': [{'mal_id': 2125, 'type': 'anime', 'name': 'Yuu☆Yuu☆Hakusho: Eizou Hakusho', 'url': 'https://myanimelist.net/anime/2125/Yuu☆Yuu☆Hakusho__Eizou_Hakusho'}, {'mal_id': 2126, 'type': 'anime', 'name': 'Yuu☆Yuu☆Hakusho: Eizou Hakusho II', 'url': 'https://myanimelist.net/anime/2126/Yuu☆Yuu☆Hakusho__Eizou_Hakusho_II'}], 'Sequel': [{'mal_id': 6964, 'type': 'anime', 'name': 'Yuu☆Yuu☆Hakusho Picture Drama', 'url': 'https://myanimelist.net/anime/6964/Yuu☆Yuu☆Hakusho_Picture_Drama'}]}"
393,Escaflowne,Escaflowne: A Girl in Gaea,,Movie,Original,['Atelier Musa'],"['Adventure', 'Drama', 'Fantasy', 'Mecha', 'Romance', 'Sci-Fi', 'Shoujo']","['Bones', 'Sunrise']",1,Finished Airing,"{'from': '2000-06-24T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jun 24, 2000'}",1 hr 37 min,PG-13 - Teens 13 or older,"{'Alternative version': [{'mal_id': 182, 'type': 'anime', 'name': 'Tenkuu no Escaflowne', 'url': 'https://myanimelist.net/anime/182/Tenkuu_no_Escaflowne'}]}"
400,Seihou Bukyou Outlaw Star,Outlaw Star,,TV,Manga,"['Sotsu', 'Victor Entertainment']","['Action', 'Sci-Fi', 'Adventure', 'Space', 'Comedy']",['Sunrise'],24,Finished Airing,"{'from': '1998-01-09T00:00:00+00:00', 'to': '1998-06-26T00:00:00+00:00', 'prop': {'from': {'day': 9, 'month': 1, 'year': 1998}, 'to': {'day': 26, 'month': 6, 'year': 1998}}, 'string': 'Jan 9, 1998 to Jun 26, 1998'}",25 min per ep,R+ - Mild Nudity,"{'Adaptation': [{'mal_id': 7438, 'type': 'manga', 'name': 'Outlaw Star', 'url': 'https://myanimelist.net/manga/7438/Outlaw_Star'}], 'Spin-off': [{'mal_id': 1226, 'type': 'anime', 'name': 'Seihou Tenshi Angel Links', 'url': 'https://myanimelist.net/anime/1226/Seihou_Tenshi_Angel_Links'}], 'Other': [{'mal_id': 4650, 'type': 'anime', 'name': 'Seihou Bukyou Outlaw Star Pilot', 'url': 'https://myanimelist.net/anime/4650/Seihou_Bukyou_Outlaw_Star_Pilot'}], 'Side story': [{'mal_id': 33713, 'type': 'anime', 'name': 'Seihou Bukyou Outlaw Star Specials', 'url': 'https://myanimelist.net/anime/33713/Seihou_Bukyou_Outlaw_Star_Specials'}]}"
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,Samurai X: Reflection,,OVA,Manga,['SME Visual Works'],"['Romance', 'Samurai', 'Historical', 'Drama', 'Shounen']",['Studio Deen'],2,Finished Airing,"{'from': '2001-12-03T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 3, 2001'}",42 min per ep,R - 17+ (violence & profanity),"{'Prequel': [{'mal_id': 45, 'type': 'anime', 'name': 'Rurouni Kenshin: Meiji Kenkaku Romantan', 'url': 'https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan'}]}"
